,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-62-A46S-01A,-0.68924683,0.57397807,16.56692,4.488809,-8.140531,-5.440812,11.960532,4.415359,5.480423,-8.259402,9.767493,-4.255853,-10.774783,9.069855,-6.2524414,10.128569,9.611395,-11.2876425,-2.3665347,9.405256,6.7793636,-4.347889,0.5412789,-8.502206,5.826609,-1.5750344,6.967847,-1.0281602,9.528361,7.6372004,16.033968,7.229799,-5.168839,10.992354,-2.847337,-8.960644,12.062744,6.4896255,0.03519747,4.6911917,-2.9477928,-0.016329508,3.3635368,2.745797,3.4519022,0.7649236,16.727385,-4.7695227,2.1484008,-13.3416,4.986283,13.825987,-8.12547,-3.9322858,-0.8306197,6.1620216,-7.468841,-13.188927,-11.716516,-4.558942,23.90118,-20.305838,-4.8905416,-6.311632,5.162848,5.153485,10.250071,9.158296,3.3187547,1.4171137,-5.8879466,-10.420023,-0.69656235,4.083737,-4.9437966,-9.51395,5.3590183,-3.7897234,0.77573055,-14.409528,-0.6083712,6.3235445,3.389677,-6.3038626,1.5754337,4.29177,18.576988,-6.0788608,2.5169046,11.493216,-2.509984,6.718359,2.6191885,-1.1894827,-7.3292828,-1.9554383,2.0198915,8.043586,14.226175,-13.739755
TCGA-75-6205-01A,-8.9973955,10.555578,-4.4632506,0.10302519,1.0410186,-6.5888734,-1.5934842,-16.162348,1.4732248,12.402308,-5.4121556,1.9149576,3.1871915,-1.7276577,-10.843997,6.375789,4.0582914,12.698621,-4.6071568,-1.2131952,-4.862807,1.9196855,7.5901747,2.2360666,-15.748705,-2.5605423,-7.3552194,1.3205289,-1.594264,4.5004,-11.860886,-6.2488117,-1.9728194,-4.1524544,-1.7191558,-1.0749611,3.565974,-13.347695,-2.0446482,-7.21783,8.077237,-10.42199,-6.5965548,6.244299,-4.0622697,-9.70049,-8.89003,-6.7834945,2.9764502,8.190745,1.8031068,-7.128936,11.950373,0.35963452,-0.36479634,-2.2421608,5.5876718,8.419182,8.002891,8.4663,-17.489239,7.2901883,0.9695155,7.8540483,-8.245144,2.9316962,-3.6317155,-3.4941618,1.3686292,-0.17026773,0.14790915,15.716508,0.17343397,8.082928,0.6629135,4.5786247,12.294602,-2.1578996,-1.4815055,19.825739,-0.67747897,-11.976733,-10.990566,-7.5045333,2.6344137,-4.5491076,-8.85665,1.7983391,-15.629962,-6.835602,-3.5033398,-2.8242712,4.019467,2.1874506,-0.5306555,-0.18368553,1.4037812,0.5037058,-8.129028,7.9118223
TCGA-62-A46O-01A,13.731329,-0.7702439,8.547117,7.2317047,2.2867985,4.4969783,3.8099618,5.4893336,5.0684037,3.2150853,4.0752487,12.402179,7.5225596,8.421799,-0.5412046,11.364217,-6.462791,-5.347327,-20.533371,4.4378157,19.62178,-6.135278,14.687354,-4.207192,-0.8208117,-6.940461,-7.25019,7.1886125,18.336508,14.308751,16.073204,11.210864,-12.797702,1.5282791,-8.787112,3.9000146,9.323785,6.1379223,8.392534,1.1023599,2.037,17.03617,-2.7252662,11.452682,12.232504,-3.3809297,6.8851347,-10.935424,12.237573,0.46818647,1.0545336,-11.1084795,-16.058498,-7.686128,-12.175585,4.4257855,-2.1541557,-3.2888694,-4.3801017,-13.547887,16.178663,-9.009897,2.488858,-7.608642,4.4348154,3.2706378,-4.471419,4.8905005,5.501318,-7.1003437,-8.37181,6.127188,9.245929,6.557126,11.568868,-16.666985,-5.603554,-6.4194064,-1.2202797,1.0535406,-6.886139,8.615627,-8.778806,-0.6343413,18.618034,12.73553,4.8279743,14.30676,11.508833,-15.911989,1.1782196,-1.9738915,-6.9816666,-1.4486514,5.971548,-2.12451,-4.5240445,14.833267,-4.0933666,-5.4962444
TCGA-93-A4JN-01A,-9.00335,-8.680174,0.059954196,-0.108359575,-16.903708,-4.300826,6.03454,4.8272533,2.360739,-3.5176008,5.9721193,-8.36778,4.193498,-0.014902099,-0.8531842,11.220825,1.1242588,-3.9808478,3.9141543,15.941813,4.463833,4.6037254,-0.2239929,3.18748,-9.532197,-12.610586,7.418982,6.1847777,3.0752544,4.989371,16.054375,-2.53147,5.7143836,7.659494,-0.9174658,0.9666122,-7.5074363,-1.9400522,-1.9063424,2.7867875,-0.85546297,-2.4406736,-7.203769,12.417142,8.121597,3.9079444,-4.646729,-0.7586054,4.0357733,6.3240366,15.145513,1.6178128,-3.4827754,-15.253093,-4.646203,9.835076,11.608074,-10.756065,-1.6289756,-6.042161,2.2327068,1.704432,-20.885174,-5.440604,6.3076205,-3.4500616,2.446401,2.9459846,-11.943259,0.053749096,-4.2162056,8.113505,-3.3364272,-6.289496,-6.9615774,-0.6331539,15.28869,-5.488997,3.2987967,-8.039934,10.612935,10.442545,1.5125507,-9.241428,-10.525356,9.020108,-8.040651,3.903804,6.3150964,4.8163495,-2.126043,3.3894718,-1.7523376,-10.257045,2.779807,-12.754995,-0.9342935,-3.2088892,5.164272,-4.9141645
TCGA-55-8620-01A,-6.05099,2.2818234,-5.5935974,2.6555505,-1.4113514,-6.0295386,13.264195,-3.0661488,12.3366785,3.8070333,7.516861,0.1694878,7.986434,9.939394,9.458598,7.748529,4.5249586,18.884602,-8.631705,2.1482196,0.52201027,-17.03194,-15.235651,-10.1392,-6.201719,-1.6244226,-4.5593257,-9.661574,-0.2603669,5.381261,-1.2130847,12.985946,3.6305304,-8.240517,1.3891637,-13.522127,-1.8208066,3.5478,-7.7294292,-9.704927,-0.52323866,8.761429,-1.2458047,-5.2432923,4.0031066,-10.4676485,-14.864311,-3.6972759,0.040795516,13.715011,-0.7583276,-4.7175217,-3.8962426,10.62715,-19.42558,8.497624,-4.60415,3.681913,-0.60343784,-5.664249,17.793339,-4.9586034,10.280779,-4.447523,-9.687041,-4.01426,13.558614,0.7677452,-0.46561682,-11.198305,6.6319203,0.18575579,6.3742914,0.12263103,15.861205,-10.581077,5.180214,1.1274687,-1.3589077,0.090246685,-13.422253,-3.3022265,-7.6131854,1.7029724,11.840871,-13.148694,-16.369423,-0.7818276,5.1287794,-28.247702,-7.7575574,-5.7863736,-0.54336,3.481301,-3.1687605,5.2147994,3.1174777,-4.093708,1.1757505,-10.054065
TCGA-95-7562-01A,10.196708,9.340519,-6.29142,5.2343473,-7.848186,6.016679,2.8028803,-5.492058,15.996671,-14.346789,4.990188,-3.3630505,2.8595629,8.026982,4.3289747,-1.5197229,-0.5543217,-0.7792709,15.926652,-3.0304265,-2.6998894,4.803271,-11.608493,-6.2505026,5.3250566,1.4068565,4.1511536,14.531631,7.859219,-7.1392303,-9.797,6.4534597,13.712423,-11.188698,8.070003,2.7729206,-8.478282,10.228382,-5.1970983,-3.1873257,-14.184504,2.5200763,-8.59659,8.988567,1.51635,-14.414088,-8.357241,10.258602,12.334687,8.164338,-1.3489671,7.144975,-11.020689,-3.0753715,-3.3045213,10.544878,9.722109,0.1448201,-10.189099,10.661582,12.978469,6.355994,-16.978203,-6.728843,-10.546634,-4.896217,3.4161885,-7.084394,2.7765214,3.5393708,2.7020292,-10.461501,-8.731393,-7.782557,9.248881,-7.208869,-2.5755982,16.582851,3.587769,-3.3048527,-4.4002476,5.1136613,-20.074871,-5.626783,-4.887432,9.765079,-5.996469,19.804382,-10.801669,-15.980663,0.16407166,3.4794328,-12.571431,9.323756,2.6576257,4.067285,3.9424708,-19.968555,4.513412,-0.73674774
TCGA-75-7025-01A,-5.9203486,-8.0924425,-6.4753027,-8.006062,-9.475985,3.4901578,8.797641,-4.732718,7.7255936,-12.230383,5.7999687,0.64685655,3.8129082,-4.0961533,1.4013854,-0.5005539,-1.1804969,-7.4425583,19.461357,3.9819205,0.2950375,6.592564,4.5858374,-2.0206676,-4.815706,-1.022326,-2.2307107,5.81282,-9.041914,-1.0769275,-5.1675797,-2.5746994,8.863913,8.857449,-4.3913593,0.46013272,4.270659,7.4813023,3.2061257,3.024433,7.6979146,-2.573616,-0.0071906773,2.458664,6.905873,-3.7987206,-5.658113,-1.1255517,4.9965453,5.680028,11.636436,4.654857,-0.7537964,-3.323446,7.433242,14.713174,5.4082446,-2.3079834,-4.1707325,4.98357,-0.32462496,-0.43219808,-10.178079,-4.1490164,5.9697165,1.2732532,10.482375,2.4753127,-9.286819,3.6816401,-3.212328,-5.227048,-8.737228,-12.715196,-24.154228,6.1546683,4.6298146,4.370647,-2.1707654,-11.399535,21.580187,-0.7409708,-3.9583664,5.293374,-12.770188,1.4897865,9.02515,0.067862466,-4.2269897,14.434853,5.1606736,6.3792377,-4.285742,-7.190153,9.343537,-6.713188,0.9808574,-6.22986,3.7277184,0.50946087
TCGA-75-5146-01A,-7.75538,-7.063549,8.074874,1.2726295,-11.990371,3.2603455,-3.1166358,-3.5402431,0.5820349,-1.4037753,2.1754398,-3.9618182,-5.851061,7.799968,6.009853,11.477267,-1.1958041,5.4228854,-4.2665176,-7.0677795,-13.699506,8.877963,-9.595637,0.9805881,12.138386,8.05149,-7.077962,0.9264814,8.871098,5.468895,-3.2228277,-12.8059635,3.7495074,-5.9980884,-2.2224705,-3.1197653,-8.453708,3.7353451,-1.1511031,4.361636,-0.5948425,-3.8169913,-10.634123,-3.2801318,4.62641,7.272623,-1.3752978,-3.3160305,-10.623812,-3.3961189,4.7647676,4.926774,13.109511,21.206873,14.044196,6.612887,-3.2699685,-11.968302,-2.8865724,2.1691127,1.3346099,-2.6396675,-6.748338,-9.859637,-14.235727,1.2883,-6.406511,-7.617944,-6.536235,0.044385027,-0.19184758,2.8873239,1.285251,-0.0028091148,-7.90589,-6.6623607,4.760106,8.737741,-4.1963463,-0.2968832,-2.2323978,3.5016935,-8.83238,-15.525962,4.6172223,1.4846789,7.6893296,-5.8529058,1.640269,1.2330832,-4.4091563,3.4230995,6.859028,-19.31837,-0.7522784,-4.176579,-1.2547772,-4.9428406,28.549082,0.7637071
TCGA-97-A4M5-01A,-13.373166,-12.199905,2.122654,3.9375856,-6.4686155,-3.9994178,0.8824594,-3.0451784,2.7634642,15.934544,8.977235,-4.338392,5.819605,5.3759174,-8.60687,-4.8105016,2.8400095,-1.8755661,-3.93242,-1.2933275,8.38773,-2.1354954,-3.2260928,-2.644679,8.759222,-4.6211214,0.5767388,0.2128381,2.7429152,9.126533,8.344918,-2.7110748,-6.437135,-0.20735835,-0.949796,-8.434104,3.7537255,-8.0289345,-1.1831702,2.446062,9.562089,-6.000117,5.2526474,-3.6225383,-2.8641295,0.7178853,3.7266247,-8.758282,3.3205502,-2.7017643,4.4858184,-2.956035,10.363998,2.1388981,-19.440914,3.4249039,-1.6336807,-2.1986427,-3.0625987,-4.877397,3.7473063,-9.249,-1.902148,6.587843,0.3219004,-4.4177375,14.194291,10.336867,-6.88438,-3.8024929,8.583638,-0.115583606,3.091106,-7.02782,-6.4832716,-6.248225,8.075549,-9.495601,-2.1147254,-1.2415944,2.0730312,7.2931943,3.0612438,-0.1383043,-9.387678,-10.437188,-4.151341,-4.0075626,5.455644,-5.316478,-0.4206964,-4.2999363,3.0682561,-12.903493,9.466319,-5.186597,12.0318775,3.2775464,7.6650724,-12.629561
TCGA-L9-A8F4-01A,-1.4231108,0.1847989,13.305559,-4.7688265,4.045663,-8.294453,17.929056,2.716026,7.4703503,1.8736387,2.1448538,3.896411,-6.0590076,9.032193,2.4388814,-0.4268751,9.515781,8.350278,-17.187592,5.125901,-2.6805878,-17.684053,3.8212047,-1.426176,-20.345253,-9.801611,-0.3817268,-11.211321,2.3441172,13.361787,-8.901885,0.8431237,-1.6801339,-2.8544924,0.15871087,-2.1932485,-11.907829,-0.7711172,11.077039,-13.326961,4.7641053,-3.965604,0.84384555,-0.05980906,0.5849887,7.226411,1.636062,1.5920308,0.67925644,-7.0497274,-12.405459,2.032119,2.3726308,0.13936128,-7.01227,-5.3843403,-6.1132083,7.984542,-0.88017803,1.6741984,-0.04044306,3.9071987,5.835818,-0.98927057,-1.8796425,10.189739,0.441172,-0.57926244,7.6746745,-1.5290136,-0.5429942,-10.954432,-7.4572625,-1.0973192,9.278582,-7.394508,-3.0381334,3.3138688,-10.649441,10.521888,-13.51726,1.2644663,-13.136955,1.3847023,6.7336574,-5.520602,-2.0201192,-4.056297,2.664203,-7.463496,-11.539785,5.6440473,10.891138,11.677815,-16.993935,-13.708391,5.8985405,-11.537356,-2.5851562,-14.321022
TCGA-55-7573-01A,-7.227488,-11.551649,-6.8723345,-8.3003645,-1.2355146,2.7252643,-0.5771941,-8.382034,11.964407,-1.5959498,-0.5643885,-0.8379728,-3.8082685,-5.704994,-0.46516263,6.6299706,-7.162336,-8.208119,5.8329678,3.511229,2.8938463,11.287435,3.5301456,-1.8373094,1.5281212,2.9209619,-2.718132,4.380093,1.189684,11.103934,4.303835,-0.7556802,0.7467114,0.18907972,2.3385658,1.1820053,10.547391,-4.187048,2.9365294,4.5421634,1.6666472,-9.187562,-7.805212,15.408002,9.061286,7.3173156,-0.7758632,2.5577354,3.9877279,-2.2497516,15.148757,-0.4031488,-10.260375,3.2013693,6.2098045,20.449282,15.391177,-6.840423,-2.9311287,6.635822,0.16755179,5.1606746,-15.911213,-7.4563375,9.860548,-4.00727,-2.3766878,4.47927,-7.3032184,4.4226484,-11.283031,6.00762,-2.9690154,-5.8780885,-18.058325,5.209017,2.2959168,10.048856,1.4595983,-10.193016,11.4710045,2.1900034,-8.173011,-4.4674053,-8.074158,4.6325426,6.3301854,6.5348268,-2.8113108,11.024639,5.475215,6.6776066,7.2476134,-8.536001,6.4456444,-6.1768513,-11.494363,6.5319443,13.48996,2.0003965
TCGA-44-6775-01A,2.9616904,0.9735731,11.965073,-5.1033177,-11.019608,-14.843482,9.334643,-7.058383,2.0354064,-0.88626033,-0.9531509,-0.36329618,-6.519585,1.9661785,-13.200475,4.0984755,1.8501825,-9.428214,6.6022797,15.1425495,2.443324,4.6372056,17.710543,-0.8418584,-18.64823,-6.6511903,6.473998,2.8552814,3.2880943,5.1190686,12.273486,13.22804,-9.704535,4.3234506,-10.569381,-5.912284,15.116701,3.1348753,2.7603161,2.1395242,-4.065576,1.9394379,1.244639,6.242779,8.4633,-7.2714324,-3.9420533,6.699826,10.153986,-3.3943279,4.1234155,-3.753915,-20.25661,-18.40154,-5.1428003,18.32976,5.345862,-1.3823608,-0.7129693,3.6101513,6.168973,9.528109,-21.461739,-7.4164753,5.524743,2.4690185,2.2442765,-1.4324785,2.0584753,4.882797,-8.125363,1.2858117,-0.51581895,6.458289,-6.1837397,8.076607,-4.790585,-2.457658,4.9445305,5.3993015,12.418874,0.11410335,4.6520295,3.060028,-7.557923,6.791611,-1.6403792,8.5165825,-13.667008,8.044087,-3.6346,4.4219875,3.2380888,13.106407,-9.287426,-1.1094682,-3.8939316,5.1664367,-2.2060072,5.5459642
TCGA-L9-A7SV-01A,-0.27510253,-8.620236,3.7154536,-7.631604,-3.860088,12.318378,2.3854146,13.057531,0.75245667,0.1461614,5.6522403,21.856316,-10.211486,13.690967,2.7447062,11.837347,-7.765007,6.8062167,-1.869422,-8.073336,-0.7136045,-1.490603,-0.0936769,1.3003627,-6.2264433,-0.60457426,-8.28557,-3.6799464,20.926702,13.2377205,2.0835388,15.015334,5.149139,1.0597591,-1.8534032,-0.45029894,1.7167493,13.906296,3.8201702,-8.073047,-12.697198,5.330899,-13.820546,-3.024267,1.5330429,0.8447176,3.3805923,-2.0670967,-0.8854461,-8.458961,-11.339422,-13.052007,-1.3931983,10.708068,-7.4161787,5.764777,0.9611034,-12.919011,5.7166657,0.88793904,17.197805,-4.1936026,-2.568211,-19.367235,-11.539437,-2.1575885,-1.4513375,5.1097894,10.680885,-2.2747612,0.757792,-14.034111,-5.507571,3.4229605,10.246142,-18.641994,-14.432763,6.4430656,-8.227562,-6.2653723,-7.650367,5.4532833,-14.292349,12.144237,8.866491,1.6785008,7.477973,-0.8121347,4.127745,-3.6442263,-3.2610133,1.982545,-4.583621,-3.3259618,-9.63073,2.352135,6.421006,-0.43288925,2.2964861,-8.969148
TCGA-05-4410-01A,-0.36575103,-0.460493,-0.35117725,6.264528,-8.114694,-13.509312,-2.921754,-8.745926,12.887446,-10.625797,7.7968,2.4217298,8.234812,12.287581,-4.0848136,16.623894,15.421734,-2.1513402,-1.2316786,10.839929,-16.062597,-0.15130934,0.918025,-18.424654,-8.369124,-2.7961779,-16.537067,-4.3495893,0.06197273,-5.529308,-8.171569,5.9788136,4.92974,2.307143,-4.0459895,10.096757,-4.807106,-1.7879955,4.7299566,-1.8312956,-0.29513928,-1.1554718,-14.887874,0.84602183,1.0001737,2.7838688,2.1008558,-5.303503,-6.4919257,8.125086,6.988205,7.7133474,4.9713793,-9.50875,4.7587547,18.377048,-2.0132449,-4.5711417,0.30350885,8.172522,0.7333282,-6.8742204,-13.136731,-3.9298844,4.981123,-2.448184,-6.2771564,2.9008157,-3.0390797,-4.269784,-7.6398296,4.3865395,0.10094351,12.108994,-28.169487,12.524178,13.873599,3.545984,10.239575,10.298282,-2.6510656,-16.846336,-4.640008,-7.0375037,6.0800657,-4.3726187,10.60669,-6.8258204,-3.1571505,14.268708,-3.0328069,6.513295,0.8191963,-11.17609,2.5957758,7.822714,-11.575342,-0.67068774,4.347165,-5.55447
TCGA-78-7160-01A,-11.780968,5.1149664,-3.2641554,7.4204493,-3.7589962,-7.704042,-5.8062005,-8.525565,5.105101,2.097719,11.354433,-4.8329444,11.883869,-2.9648814,-9.242442,3.4946141,9.787666,6.401637,-0.9716226,11.82215,5.4121504,0.50336504,1.0473036,-10.4198675,5.4483185,6.4779925,-10.0166235,-1.6602815,-9.290671,3.945551,8.833612,-4.07943,3.4000278,-7.162224,1.2214961,6.892778,6.3059254,-12.77862,7.332084,0.7300934,-0.9455908,-2.577146,-2.189761,4.2804384,4.0623245,3.4363935,-0.79542816,-9.375577,1.4111761,13.647722,17.0955,-4.9567623,4.8252378,-3.7552478,-9.711496,13.305974,-6.002133,3.1938133,-0.077206016,-11.15366,-5.2742634,-5.9807715,-12.224339,10.314405,7.8810964,-10.324063,1.5298159,5.422941,-9.390103,-14.197736,-7.4677644,12.253818,10.969939,-0.641251,-10.305904,3.4788232,15.293897,-7.2342963,-1.3979127,1.2432112,2.3125715,-6.624475,8.172407,-4.2034993,-9.720942,1.2616907,1.8008707,-5.5412,6.109644,13.301562,-1.0473963,-8.126153,2.9418905,-24.03445,9.924388,3.4697905,-13.100681,-0.5558358,7.0699143,-5.9804697
TCGA-86-8278-01A,3.6659439,-4.7925577,-11.996695,-3.3732135,1.4441996,2.0592284,16.872534,-12.822506,2.846966,10.588478,-11.820218,-5.833326,8.594623,-7.8216243,2.6300964,-0.4506635,-7.7677875,-2.725694,14.121606,6.8547816,-0.092688054,6.270107,11.340169,-6.376013,-14.958922,-2.0924907,4.690836,20.653965,2.7690382,-6.7597914,-3.8581681,-6.527348,-3.7169967,-11.96037,5.5155034,-4.874731,-4.8027387,8.533064,0.40811676,4.9661837,14.16062,-5.1080065,0.7802844,9.616709,-4.740056,-8.829656,-7.506239,8.594773,11.404482,4.5225096,5.368312,4.1980886,16.004261,7.3803654,-1.2751888,6.471502,3.2753453,5.7556033,5.2951713,3.7111948,-6.8258996,5.9920073,-2.8488631,0.55047333,-7.7097425,-5.1218543,5.194283,-0.17919736,-10.127864,8.176654,2.9675694,-7.890951,-8.360887,-2.517711,-14.395682,15.243587,11.77994,5.944122,-7.333677,3.9805157,5.5606685,-14.714436,-6.2077565,-7.199913,-4.810109,-6.9441223,-0.5080555,14.729619,-17.912169,6.172075,-3.0893013,-3.0473244,-2.9651916,7.345125,3.9137623,-3.7381337,4.405521,-12.543879,-1.4425563,9.795104
TCGA-44-5644-01A,-5.146244,-4.3778243,-6.871011,-3.0902877,13.977741,1.3054868,23.965445,-8.375561,14.161,-2.1763082,0.5248264,-9.220202,5.7593584,5.755482,3.5554783,-2.6097686,-2.1739302,3.8684707,-5.702903,1.2624112,-0.5946046,-27.390144,-5.5026417,-16.617733,13.298799,17.231482,-2.9793413,-1.3845977,-1.852053,-6.774047,3.8246412,16.043398,-4.1995034,-18.802946,-0.15706113,-12.207577,1.5754741,9.463626,-7.4793715,-12.011263,9.783283,17.485674,8.683482,5.4200726,11.4550705,-19.576687,-7.9320354,-1.37842,4.1918216,1.7383666,-2.2529416,2.7272127,5.6644406,7.399348,3.6961296,-1.3291857,-7.9543905,14.420642,-8.934549,-6.1097665,10.162614,-13.130126,8.27023,-5.1334977,-14.3346195,5.0338964,8.371364,-1.8223946,3.750369,-19.526846,8.21848,-15.310431,5.5348873,-0.19596648,-8.219874,-8.9575615,2.5169744,-0.68803936,3.4413137,-8.0706835,-11.579402,-7.894902,-10.588274,1.3229604,14.069075,-16.205763,5.867154,6.7378135,0.35798582,-5.2498293,-17.992887,0.56852573,-8.87402,2.6502132,1.1198264,19.388058,-3.588641,-12.405196,-6.2935505,-6.3567653
TCGA-91-8496-01A,-17.525724,-16.288054,-6.1131444,-12.409445,-2.8674004,13.807169,4.5275297,-4.0107822,6.46138,9.497005,0.94878995,7.2096334,-7.190094,9.012001,-4.523683,-2.0493898,-7.5930037,11.38298,1.9286873,-3.4087346,7.100266,7.2989783,2.0070136,7.5436087,-2.1736605,1.8196697,-7.0967517,-4.234047,11.5302305,11.734046,-3.2735705,-6.7314167,-1.3653897,-2.6393292,-0.12717906,-18.196922,18.429358,-0.846446,-11.322621,-1.6764549,0.88547254,-13.1274805,-1.0310357,-2.2374332,2.2725778,-6.682458,3.3918617,2.265726,-1.9915091,-3.722163,9.471894,-13.458784,5.111611,15.894695,-4.231764,5.515751,-2.2560117,-3.7497702,8.559307,-6.913184,9.279123,-4.902696,-2.3943715,-2.6947653,-14.171185,-5.5377264,1.9206452,1.4822237,-9.632624,2.2009184,10.598447,4.355702,-2.9861984,6.0981874,0.8851516,-5.8969088,-0.12939045,0.29063898,-16.177788,-11.977635,4.7580724,-1.0186328,0.15692979,1.5735656,-6.885012,-16.251871,-0.31256163,5.546264,-10.505918,6.0615335,-0.9900283,8.607043,1.496919,-10.003267,10.575805,-9.60789,6.385656,7.7964096,8.148508,6.7421527
TCGA-44-7659-01A,-1.5491047,-2.6675494,-4.4052863,1.7687263,-11.985173,-4.0083475,-9.424424,-2.6680276,1.6814044,-4.240183,-1.7702537,4.7855644,2.987523,4.369198,-5.7383533,17.221008,6.6616306,-4.9757032,1.2987449,1.6637542,-11.5325575,8.501776,-1.0817682,0.15278812,2.1636,1.5542989,-1.5442746,8.11386,6.9875937,4.93461,5.1691947,1.5174828,11.029372,4.101183,-3.399592,7.450587,1.788648,-0.12992378,0.76229966,-1.1005312,-6.7024117,-1.8966067,-10.158773,-0.7595158,1.1052665,13.737382,11.16073,-9.579735,-8.048889,-2.1414561,14.527945,3.0245566,11.401463,2.1232977,12.021536,11.4131565,-1.013222,-17.498497,-2.1138406,-1.2703812,-1.6092558,-8.480882,-16.777119,-6.39991,5.0177255,-5.516254,-5.149629,5.709026,-7.7095385,1.108806,-9.697499,0.5914705,-5.3343987,8.672291,-21.562704,3.9666872,10.646655,0.8287016,2.2234206,-0.38489252,5.5780396,-10.8501,-5.3339744,-4.972642,-5.7700768,11.788154,18.97117,-7.196292,-6.908398,19.475122,17.368095,2.8587193,-1.7504709,-17.914232,7.714206,-2.352198,-5.6488786,-0.047997393,16.181574,-8.874255
TCGA-86-6562-01A,0.35948947,1.9874618,20.523737,-1.2140561,9.697857,16.473,0.31924802,5.2580447,1.191533,-0.07081068,0.16893499,6.014734,-12.296722,10.5383625,-4.2521048,-8.494477,4.3482056,-10.031959,2.020338,-7.628589,-7.449448,-3.7384276,-3.6095786,5.941585,-4.8562045,-4.914938,4.1974616,1.0403397,5.8456974,18.850065,-10.382054,3.0620708,5.289116,3.1013312,-2.2315502,-4.314945,-3.9080567,13.642114,13.730785,7.286579,-8.364735,5.3098545,1.0734621,9.749964,-1.5521173,-2.4386463,0.87555677,0.95346195,2.0094988,-8.398521,-4.206566,5.8159285,-2.2320573,5.9525323,0.74701136,6.569662,17.97337,1.0810598,4.7321324,9.3293295,0.5992496,2.3546252,-8.393103,-10.577348,-3.246263,-8.0299635,-0.8415463,10.111345,-2.4737678,6.272911,-3.6940806,-20.878363,-9.214942,-15.834973,3.9818823,-12.538895,-21.304918,9.748207,-0.77986455,8.034086,-0.95685285,4.454725,-12.893828,0.024895415,-8.071694,10.647479,2.9412298,-3.8946426,-15.910417,-8.921161,-14.800683,1.2177446,4.1377087,-4.4223495,-8.541515,-0.5215518,6.916949,-17.975357,-2.4602742,-1.2480283
TCGA-86-8280-01A,-6.6976156,-12.04162,-9.4142475,-4.7741275,-1.6698338,3.335949,9.512409,-8.715628,16.66317,-6.928641,4.889585,5.787232,-1.7391173,-1.7987633,4.717049,5.341013,-0.28715,4.449432,3.7713625,5.1153564,-3.8669791,0.11934653,4.4819393,-2.2757566,-7.1847515,-1.9287643,-6.9468117,-1.8560841,0.81516844,-1.7911061,-13.6025915,-9.309291,0.6184013,-0.06102219,-4.283961,1.4800208,2.091049,-1.0589993,3.00068,-5.3011827,7.7116237,-12.371836,-0.17081699,8.3172455,8.20657,-0.18382505,-4.2035384,9.100992,0.9900112,0.7280083,7.6445704,2.6156979,1.9325016,5.7337356,1.4106905,10.019771,6.8066187,2.3139842,5.296387,10.519588,-5.9410167,8.491617,0.5301788,-8.859452,-7.352503,8.437149,-0.64707106,4.8659735,-14.529901,-3.7948532,0.009252377,3.32121,-19.371222,-8.907178,-20.272005,13.495345,9.012127,17.67881,-3.1288667,-2.6936266,-1.7460221,0.54665744,-15.568149,-2.715514,-0.35250598,-17.4006,5.545966,2.0985475,-7.113981,5.374602,-12.483307,10.735677,5.729599,-0.9588684,3.7496254,-8.184233,2.532589,-8.56863,6.388591,-0.94553006
TCGA-97-7553-01A,-10.307565,-0.6629035,-5.2203774,-2.8138976,-3.3031948,-5.9683228,-4.988126,-12.063325,14.918695,0.6457439,4.8795567,-3.2260911,-1.4067322,-6.64282,-6.022171,5.942523,5.2049003,5.674848,-5.9587226,0.71346223,-2.509112,13.563979,8.263016,-2.7718368,-5.36704,1.6766943,-11.088737,-1.7194791,-5.0722346,1.9514948,1.3302983,-3.5512788,6.3572893,0.34657398,2.0800717,5.924647,11.711942,-16.354753,3.3890128,-0.76807344,-1.8937501,-13.5141115,-10.443314,1.6241233,8.156701,5.7095327,-6.1352186,3.1378157,4.074945,9.58668,14.943747,-8.294956,-10.636633,-3.761086,1.2757142,13.903288,6.263252,2.2211244,-3.0918484,3.4760044,-2.373996,1.8993437,-11.987406,1.7594981,5.7202873,-3.2627738,-7.4211364,-1.1291114,-4.9356203,-2.511171,-9.645127,16.639214,1.9457469,1.9041499,-15.466233,5.159884,5.206722,0.43305823,-1.9864553,-7.9105225,2.386627,6.1443887,-3.462928,-4.0301185,-11.428465,-3.3019037,-0.7820841,0.55394983,0.19686997,12.881022,-2.8082442,7.226701,3.4093127,-8.307244,9.523135,-6.564852,-12.601588,5.3480344,8.916231,-5.672788
